"268","72","446"
"269","72","447"
"270","72","448"
"271","72","449"
"272","72","450"
"273","72","451"
"274","72","452"
"275","71","440"
"276","71","441"
"277","71","442"
"278","71","443"
"279","71","444"
"280","71","445"
"281","53","312"
"282","53","313"
"283","53","314"
"284","52","310"
"285","52","311"
"286","74","460"
"287","74","461"
"288","74","462"
"289","74","463"
"290","74","464"
"291","74","465"
"292","74","466"
"293","74","467"
"294","74","468"
"295","74","469"
"296","75","470"
"297","75","471"
"298","75","472"
"299","75","473"
"300","75","474"
"301","75","475"
"302","75","476"
"303","158","1002"
"304","41","236"
"305","41","237"
"306","41","238"
"307","41","239"
"308","41","240"
"309","41","241"
"310","41","242"
"311","76","477"
"312","76","478"
"313","76","479"
"314","76","480"
"315","76","481"
"316","76","482"
"317","76","483"
"318","77","484"
"319","77","485"
"320","77","486"
"321","77","487"
"322","77","488"
"323","77","489"
"324","77","490"
"325","114","736"
"326","114","737"
"327","114","738"
"328","114","739"
"329","114","740"
"330","114","741"
"331","114","742"
"332","121","787"
"333","121","788"
"334","121","789"
"335","121","790"
"336","121","791"
"337","121","792"
"338","121","793"
"339","138","881"
"340","138","882"
"341","138","883"
"342","138","884"
"343","138","885"
"344","138","886"
"345","138","887"
"346","152","962"
"347","152","963"
"348","152","964"
"349","152","965"
"350","152","966"
"351","152","967"
"352","79","498"
"353","79","499"
"354","79","500"
"355","79","501"
"356","79","502"
"357","79","503"
"358","79","504"
"359","78","491"
"360","78","492"
"361","78","493"
"362","78","494"
"363","78","495"
"364","78","496"
"365","78","497"
"366","120","780"
"367","120","781"
"368","120","782"
"369","120","783"
"370","120","784"
"371","120","785"
"372","120","786"
"373","35","195"
"374","35","196"
"375","35","197"
"376","35","198"
"377","35","199"
"378","35","200"
"379","35","201"
"380","34","188"
"381","34","189"
"382","34","190"
"383","34","191"
"384","34","192"
"385","34","193"
"386","34","194"
"387","33","182"
"388","33","183"
"389","33","184"
"390","33","185"
"391","33","186"
"392","33","187"
"393","37","208"
"394","37","209"
"395","37","210"
"396","37","211"
"397","37","212"
"398","37","213"
"399","37","214"
"400","117","759"
"401","117","760"
"402","117","761"
"403","117","762"
"404","117","763"
"405","117","764"
"406","117","765"
"407","156","988"
"408","156","989"
"409","156","990"
"410","156","991"
"411","156","992"
"412","156","993"
"413","156","994"
"414","80","505"
"415","80","506"
"416","80","507"
"417","80","508"
"418","80","509"
"419","80","510"
"420","80","511"
"421","19","83"
"422","19","84"
"423","19","85"
"424","19","86"
"425","19","87"
"426","19","88"
"427","19","89"
"428","20","90"
"429","20","91"
"430","20","92"
"431","20","93"
"432","20","94"
"433","20","95"
"434","20","96"
"435","44","260"
"436","44","261"
"437","44","262"
"438","44","263"
"439","44","264"
"440","44","265"
"441","44","266"
"442","45","267"
"443","45","268"
"444","45","269"
"445","45","270"
"446","45","271"
"447","45","272"
"448","45","273"
"449","54","315"
"450","54","316"
"451","54","317"
"452","54","318"
"453","54","319"
"454","54","320"
"455","54","321"
"456","81","512"
"457","81","513"
"458","81","514"
"459","81","515"
"460","81","516"
"461","109","698"
"462","109","699"
"463","109","700"
"464","109","701"
"465","109","702"
"466","109","703"
"467","109","704"
"468","144","910"
"469","144","911"
"470","144","912"
"471","144","913"
"472","144","914"
"473","144","915"
"474","144","916"
"475","135","866"
"476","135","867"
"477","135","868"
"478","135","869"
"479","135","870"
"480","135","871"
"481","135","872"
"482","147","933"
"483","147","934"
"484","147","935"
"485","147","936"
"486","147","937"
"487","147","938"
"488","147","939"
"489","118","766"
"490","118","767"
"491","118","768"
"492","118","769"
"493","118","770"
"494","118","771"
"495","118","772"
"496","82","517"
"497","82","518"
"498","82","519"
"499","82","520"
"500","82","521"
"501","82","522"
"502","82","523"
"503","122","794"
"504","122","795"
"505","122","796"
"506","122","797"
"507","122","798"
"508","122","799"
"509","122","800"
"510","24","118"
"511","24","119"
"512","24","120"
"513","24","121"
"514","24","122"
"515","24","123"
"516","24","124"
"517","23","111"
"518","23","112"
"519","23","113"
"520","23","114"
"521","23","115"
"522","23","116"
"523","23","117"
"524","22","104"
"525","22","105"
"526","22","106"
"527","22","107"
"528","22","108"
"529","22","109"
"530","22","110"
"531","21","97"
"532","21","98"
"533","21","99"
"534","21","100"
"535","21","101"
"536","21","102"
"537","21","103"
"538","60","357"
"539","60","358"
"540","60","359"
"541","60","360"
"542","60","361"
"543","60","362"
"544","60","363"
"545","59","350"
"546","59","351"
"547","59","352"
"548","59","353"
"549","59","354"
"550","59","355"
"551","59","356"
"552","83","524"
"553","83","525"
"554","83","526"
"555","83","527"
"556","83","528"
"557","83","529"
"558","83","530"
"559","84","531"
"560","84","532"
"561","84","533"
"562","84","534"
"563","84","535"
"564","84","536"
"565","84","537"
"566","146","924"
"567","146","925"
"568","146","926"
"569","146","927"
"570","146","928"
"571","146","929"
"572","146","930"
"573","146","931"
"574","146","932"
"575","157","995"
"576","157","996"
"577","157","997"
"578","157","998"
"579","157","999"
"580","157","1000"
"581","157","1001"
"582","128","835"
"583","128","836"
"584","128","837"
"585","128","838"
"586","128","839"
"587","128","840"
"588","128","841"
"589","127","827"
"590","127","828"
"591","127","829"
"592","127","830"
"593","127","831"
"594","127","832"
"595","127","833"
"596","127","834"
"597","126","821"
"598","126","822"
"599","126","823"
"600","126","824"
"601","126","825"
"602","126","826"
"603","125","814"
"604","125","815"
"605","125","816"
"606","125","817"
"607","125","818"
"608","125","819"
"609","125","820"
"610","124","807"
"611","124","808"
"612","124","809"
"613","124","810"
"614","124","811"
"615","124","812"
"616","124","813"
"617","86","545"
"618","86","546"
"619","86","547"
"620","86","548"
"621","86","549"
"622","86","550"
"623","86","551"
"624","85","538"
"625","85","539"
"626","85","540"
"627","85","541"
"628","85","542"
"629","85","543"
"630","85","544"
"631","87","552"
"632","87","553"
"633","87","554"
"634","87","555"
"635","87","556"
"636","87","557"
"637","87","558"
"638","149","947"
"639","149","948"
"640","149","949"
"641","149","950"
"642","149","951"
"643","149","952"
"644","149","953"
"645","26","132"
"646","26","133"
"647","26","134"
"648","26","135"
"649","26","136"
"650","26","137"
"651","26","138"
"652","96","611"
"653","96","612"
"654","96","613"
"655","96","614"
"656","96","615"
"657","96","616"
"658","96","617"
"659","96","618"
"660","96","619"
"661","95","602"
"662","95","603"
"663","95","604"
"664","95","605"
"665","95","606"
"666","95","607"
"667","95","608"
"668","95","609"
"669","95","610"
"670","91","575"
"671","91","576"
"672","91","577"
"673","91","578"
"674","91","579"
"675","91","580"
"676","90","572"
"677","90","573"
"678","90","574"
"679","89","565"
"680","89","566"
"681","89","567"
"682","89","568"
"683","89","569"
"684","89","570"
"685","89","571"
"686","88","559"
"687","88","560"
"688","88","561"
"689","88","562"
"690","88","563"
"691","88","564"
"692","92","581"
"693","92","582"
"694","92","583"
"695","92","584"
"696","92","585"
"697","92","586"
"698","92","587"
"699","94","595"
"700","94","596"
"701","94","597"
"702","94","598"
"703","94","599"
"704","94","600"
"705","94","601"
"706","93","588"
"707","93","589"
"708","93","590"
"709","93","591"
"710","93","592"
"711","93","593"
"712","93","594"
"713","154","975"
"714","154","976"
"715","154","977"
"716","154","978"
"717","154","979"
"718","154","980"
"719","40","229"
"720","40","230"
"721","40","231"
"722","40","232"
"723","40","233"
"724","40","234"
"725","40","235"
"726","160","1009"
"727","160","1010"
"728","160","1011"
"729","160","1012"
"730","160","1013"
"731","160","1014"
"732","160","1015"
"733","160","1016"
"734","160","1017"
"735","160","1018"
"736","31","167"
"737","31","168"
"738","31","169"
"739","31","170"
"740","31","171"
"741","31","172"
"742","31","173"
"743","31","174"
"744","32","175"
"745","32","176"
"746","32","177"
"747","32","178"
"748","32","179"
"749","32","180"
"750","32","181"
"751","153","968"
"752","153","969"
"753","153","970"
"754","153","971"
"755","153","972"
"756","153","973"
"757","153","974"
"758","100","636"
"759","100","637"
"760","100","638"
"761","100","639"
"762","100","640"
"763","100","641"
"764","99","633"
"765","99","634"
"766","99","635"
"767","98","626"
"768","98","627"
"769","98","628"
"770","98","629"
"771","98","630"
"772","98","631"
"773","98","632"
"774","97","620"
"775","97","621"
"776","97","622"
"777","97","623"
"778","97","624"
"779","97","625"
"780","101","642"
"781","101","643"
"782","101","644"
"783","101","645"
"784","101","646"
"785","101","647"
"786","101","648"
"787","103","656"
"788","103","657"
"789","103","658"
"790","103","659"
"791","103","660"
"792","103","661"
"793","103","662"
"794","104","663"
"795","104","664"
"796","104","665"
"797","104","666"
"798","104","667"
"799","104","668"
"800","104","669"
"801","108","691"
"802","108","692"
"803","108","693"
"804","108","694"
"805","108","695"
"806","108","696"
"807","108","697"
"808","107","684"
"809","107","685"
"810","107","686"
"811","107","687"
"812","107","688"
"813","107","689"
"814","107","690"
"815","17","69"
"816","17","70"
"817","17","71"
"818","17","72"
"819","17","73"
"820","17","74"
"821","17","75"
"822","16","62"
"823","16","63"
"824","16","64"
"825","16","65"
"826","16","66"
"827","16","67"
"828","16","68"
"829","161","1019"
"830","161","1020"
"831","161","1021"
"832","161","1022"
"833","161","1023"
"834","161","1024"
"835","161","1025"
"836","50","296"
"837","50","297"
"838","50","298"
"839","50","299"
"840","50","300"
"841","50","301"
"842","50","302"
"843","110","705"
"844","110","706"
"845","110","707"
"846","110","708"
"847","110","709"
"848","110","710"
"849","110","711"
"850","110","712"
"851","18","76"
"852","18","77"
"853","18","78"
"854","18","79"
"855","18","80"
"856","18","81"
"857","18","82"
"858","28","146"
"859","28","147"
"860","28","148"
"861","28","149"
"862","28","150"
"863","28","151"
"864","28","152"
"865","27","139"
"866","27","140"
"867","27","141"
"868","27","142"
"869","27","143"
"870","27","144"
"871","27","145"
"872","116","750"
"873","116","751"
"874","116","752"
"875","116","753"
"876","116","754"
"877","116","755"
"878","116","756"
"879","116","757"
"880","116","758"
"881","115","743"
"882","115","744"
"883","115","745"
"884","115","746"
"885","115","747"
"886","115","748"
"887","115","749"
"888","129","842"
"889","129","843"
"890","129","844"
"891","129","845"
"892","129","846"
"893","129","847"
"894","129","848"
"895","155","981"
"896","155","982"
"897","155","983"
"898","155","984"
"899","155","985"
"900","155","986"
"901","155","987"
"902","163","1033"
"903","163","1034"
"904","163","1035"
"905","163","1036"
"906","163","1037"
"907","163","1038"
"908","163","1039"
"909","131","856"
"910","131","857"
"911","131","858"
"912","131","859"
"913","131","860"
"914","131","861"
"915","131","862"
"916","105","670"
"917","105","671"
"918","105","672"
"919","105","673"
"920","105","674"
"921","105","675"
"922","105","676"
"923","39","222"
"924","39","223"
"925","39","224"
"926","39","225"
"927","39","226"
"928","39","227"
"929","39","228"
"930","43","253"
"931","43","254"
"932","43","255"
"933","43","256"
"934","43","257"
"935","43","258"
"936","43","259"
"937","64","387"
"938","64","388"
"939","64","389"
"940","64","390"
"941","64","391"
"942","64","392"
"943","64","393"
"944","63","380"
"945","63","381"
"946","63","382"
"947","63","383"
"948","63","384"
"949","63","385"
"950","63","386"
"951","15","55"
"952","15","56"
"953","15","57"
"954","15","58"
"955","15","59"
"956","15","60"
"957","15","61"
"958","29","153"
"959","29","154"
"960","29","155"
"961","29","156"
"962","29","157"
"963","29","158"
"964","29","159"
"965","145","917"
"966","145","918"
"967","145","919"
"968","145","920"
"969","145","921"
"970","145","922"
"971","145","923"
"972","30","160"
"973","30","161"
"974","30","162"
"975","30","163"
"976","30","164"
"977","30","165"
"978","30","166"
"979","46","274"
"980","46","275"
"981","46","276"
"982","46","277"
"983","46","278"
"984","46","279"
"985","46","280"
"986","25","125"
"987","25","126"
"988","25","127"
"989","25","128"
"990","25","129"
"991","25","130"
"992","25","131"
"993","38","215"
"994","38","216"
"995","38","217"
"996","38","218"
"997","38","219"
"998","38","220"
"999","38","221"
"1000","49","295"
"1001","7","41"
"1002","8","42"
"1003","150","954"
"1004","140","895"
"1005","12","46"
"1006","13","47"
"1007","10","44"
"1008","137","880"
"1009","133","864"
"1010","134","865"
"1011","9","43"
"1012","14","48"
"1013","14","49"
"1014","14","50"
"1015","14","51"
"1016","14","52"
"1017","14","53"
"1018","14","54"
"1019","11","45"
"1020","143","909"
"1021","148","940"
"1022","148","941"
"1023","148","942"
"1024","148","943"
"1025","148","944"
"1026","148","945"
"1027","148","946"
