"147","PT-SVAPU","SUELA VALEX PUNTUDA","35","PVC","100","100","100"
"148","PT-SVAPU","SUELA VALEX PUNTUDA","36","PVC","100","100","100"
"149","PT-SVAPU","SUELA VALEX PUNTUDA","37","PVC","100","100","100"
"150","PT-SVAPU","SUELA VALEX PUNTUDA","38","PVC","100","100","100"
"151","PT-SVAPU","SUELA VALEX PUNTUDA","39","PVC","100","100","100"
"152","PT-SVAPU","SUELA VALEX PUNTUDA","40","PVC","100","100","100"
"153","PT-SUEMA32","SUELIN MAOLI 3/2","34","PVC","100","100","100"
"154","PT-SUEMA32","SUELIN MAOLI 3/2","35","PVC","100","100","100"
"155","PT-SUEMA32","SUELIN MAOLI 3/2","36","PVC","100","100","100"
"156","PT-SUEMA32","SUELIN MAOLI 3/2","37","PVC","100","100","100"
"157","PT-SUEMA32","SUELIN MAOLI 3/2","38","PVC","100","100","100"
"158","PT-SUEMA32","SUELIN MAOLI 3/2","39","PVC","100","100","100"
"159","PT-SUEMA32","SUELIN MAOLI 3/2","40","PVC","100","100","100"
"160","PT-SUEMA72","SUELIN MAOLI 7/2","34","PVC","100","100","100"
"161","PT-SUEMA72","SUELIN MAOLI 7/2","35","PVC","100","100","100"
"162","PT-SUEMA72","SUELIN MAOLI 7/2","36","PVC","100","100","100"
"163","PT-SUEMA72","SUELIN MAOLI 7/2","37","PVC","100","100","100"
"164","PT-SUEMA72","SUELIN MAOLI 7/2","38","PVC","100","100","100"
"165","PT-SUEMA72","SUELIN MAOLI 7/2","39","PVC","100","100","100"
"166","PT-SUEMA72","SUELIN MAOLI 7/2","40","PVC","100","100","100"
"167","PT-SST","SUELA STEFANY","34","PVC","100","100","100"
"168","PT-SST","SUELA STEFANY","35","PVC","100","100","100"
"169","PT-SST","SUELA STEFANY","36","PVC","100","100","100"
"170","PT-SST","SUELA STEFANY","37","PVC","100","100","100"
"171","PT-SST","SUELA STEFANY","38","PVC","100","100","100"
"172","PT-SST","SUELA STEFANY","39","PVC","100","100","100"
"173","PT-SST","SUELA STEFANY","40","PVC","100","100","100"
"174","PT-SST","SUELA STEFANY","41","PVC","100","100","100"
"175","PT-SSTSI","SUELA STEFANY CON SILVATRIM","34","PVC","100","100","100"
"176","PT-SSTSI","SUELA STEFANY CON SILVATRIM","35","PVC","100","100","100"
"177","PT-SSTSI","SUELA STEFANY CON SILVATRIM","36","PVC","100","100","100"
"178","PT-SSTSI","SUELA STEFANY CON SILVATRIM","37","PVC","100","100","100"
"179","PT-SSTSI","SUELA STEFANY CON SILVATRIM","38","PVC","100","100","100"
"180","PT-SSTSI","SUELA STEFANY CON SILVATRIM","39","PVC","100","100","100"
"181","PT-SSTSI","SUELA STEFANY CON SILVATRIM","40","PVC","100","100","100"
"182","PT-SLIPE","SUELA LINDA PEQUEÑA","21","PVC","100","100","100"
"183","PT-SLIPE","SUELA LINDA PEQUEÑA","22","PVC","100","100","100"
"184","PT-SLIPE","SUELA LINDA PEQUEÑA","23","PVC","100","100","100"
"185","PT-SLIPE","SUELA LINDA PEQUEÑA","24","PVC","100","100","100"
"186","PT-SLIPE","SUELA LINDA PEQUEÑA","25","PVC","100","100","100"
"187","PT-SLIPE","SUELA LINDA PEQUEÑA","26","PVC","100","100","100"
"188","PT-SLIME","SUELA LINDA MEDIANA","27","PVC","100","100","100"
"189","PT-SLIME","SUELA LINDA MEDIANA","28","PVC","100","100","100"
"190","PT-SLIME","SUELA LINDA MEDIANA","29","PVC","100","100","100"
"191","PT-SLIME","SUELA LINDA MEDIANA","30","PVC","100","100","100"
"192","PT-SLIME","SUELA LINDA MEDIANA","31","PVC","100","100","100"
"193","PT-SLIME","SUELA LINDA MEDIANA","32","PVC","100","100","100"
"194","PT-SLIME","SUELA LINDA MEDIANA","33","PVC","100","100","100"
"195","PT-SLIGR","SUELA LINDA GRANDE","34","PVC","100","100","100"
"196","PT-SLIGR","SUELA LINDA GRANDE","35","PVC","100","100","100"
"197","PT-SLIGR","SUELA LINDA GRANDE","36","PVC","100","100","100"
"198","PT-SLIGR","SUELA LINDA GRANDE","37","PVC","100","100","100"
"199","PT-SLIGR","SUELA LINDA GRANDE","38","PVC","100","100","100"
"200","PT-SLIGR","SUELA LINDA GRANDE","39","PVC","100","100","100"
"201","PT-SLIGR","SUELA LINDA GRANDE","40","PVC","100","100","100"
"202","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","21","PVC","100","100","100"
"203","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","22","PVC","100","100","100"
"204","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","23","PVC","100","100","100"
"205","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","24","PVC","100","100","100"
"206","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","25","PVC","100","100","100"
"207","PT-SLIPESS","SUELA LINDA SIN SILVATRIM PEQUE�A","26","PVC","100","100","100"
"208","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","27","PVC","100","100","100"
"209","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","28","PVC","100","100","100"
"210","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","29","PVC","100","100","100"
"211","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","30","PVC","100","100","100"
"212","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","31","PVC","100","100","100"
"213","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","32","PVC","100","100","100"
"214","PT-SLIMESS","SUELA LINDA SIN SILVATRIM MEDIANA","33","PVC","100","100","100"
"215","PT-SUEPA","SUELIN PAULA","34","PVC","100","100","100"
"216","PT-SUEPA","SUELIN PAULA","35","PVC","100","100","100"
"217","PT-SUEPA","SUELIN PAULA","36","PVC","100","100","100"
"218","PT-SUEPA","SUELIN PAULA","37","PVC","100","100","100"
"219","PT-SUEPA","SUELIN PAULA","38","PVC","100","100","100"
"220","PT-SUEPA","SUELIN PAULA","39","PVC","100","100","100"
"221","PT-SUEPA","SUELIN PAULA","40","PVC","100","100","100"
"222","PT-SUEBE","SUELIN BEIRA","34","PVC","100","100","100"
"223","PT-SUEBE","SUELIN BEIRA","35","PVC","100","100","100"
"224","PT-SUEBE","SUELIN BEIRA","36","PVC","100","100","100"
"225","PT-SUEBE","SUELIN BEIRA","37","PVC","100","100","100"
"226","PT-SUEBE","SUELIN BEIRA","38","PVC","100","100","100"
"227","PT-SUEBE","SUELIN BEIRA","39","PVC","100","100","100"
"228","PT-SUEBE","SUELIN BEIRA","40","PVC","100","100","100"
"229","PT-SSO","SUELA SOFIA","34","PVC","100","100","100"
"230","PT-SSO","SUELA SOFIA","35","PVC","100","100","100"
"231","PT-SSO","SUELA SOFIA","36","PVC","100","100","100"
"232","PT-SSO","SUELA SOFIA","37","PVC","100","100","100"
"233","PT-SSO","SUELA SOFIA","38","PVC","100","100","100"
"234","PT-SSO","SUELA SOFIA","39","PVC","100","100","100"
"235","PT-SSO","SUELA SOFIA","40","PVC","100","100","100"
"236","PT-SIR","SUELA IRIS","34","PVC","100","100","100"
"237","PT-SIR","SUELA IRIS","35","PVC","100","100","100"
"238","PT-SIR","SUELA IRIS","36","PVC","100","100","100"
"239","PT-SIR","SUELA IRIS","37","PVC","100","100","100"
"240","PT-SIR","SUELA IRIS","38","PVC","100","100","100"
"241","PT-SIR","SUELA IRIS","39","PVC","100","100","100"
"242","PT-SIR","SUELA IRIS","40","PVC","100","100","100"
"243","PT-SEL","SUELA ELECTRA","34","PVC","100","100","100"
"244","PT-SEL","SUELA ELECTRA","35","PVC","100","100","100"
"245","PT-SEL","SUELA ELECTRA","36","PVC","100","100","100"
"246","PT-SEL","SUELA ELECTRA","37","PVC","100","100","100"
"247","PT-SEL","SUELA ELECTRA","38","PVC","100","100","100"
"248","PT-SEL","SUELA ELECTRA","39","PVC","100","100","100"
"249","PT-SEL","SUELA ELECTRA","40","PVC","100","100","100"
"250","PT-SEL","SUELA ELECTRA","41","PVC","100","100","100"
"251","PT-SEL","SUELA ELECTRA","42","PVC","100","100","100"
"252","PT-SEL","SUELA ELECTRA","43","PVC","100","100","100"
"253","PT-SUECP","SUELIN CANOA PUNTOS","34","PVC","100","100","100"
"254","PT-SUECP","SUELIN CANOA PUNTOS","35","PVC","100","100","100"
"255","PT-SUECP","SUELIN CANOA PUNTOS","36","PVC","100","100","100"
"256","PT-SUECP","SUELIN CANOA PUNTOS","37","PVC","100","100","100"
"257","PT-SUECP","SUELIN CANOA PUNTOS","38","PVC","100","100","100"
"258","PT-SUECP","SUELIN CANOA PUNTOS","39","PVC","100","100","100"
"259","PT-SUECP","SUELIN CANOA PUNTOS","40","PVC","100","100","100"
"260","PT-SMAD","SUELA MARIA D","34","PVC","100","100","100"
"261","PT-SMAD","SUELA MARIA D","35","PVC","100","100","100"
"262","PT-SMAD","SUELA MARIA D","36","PVC","100","100","100"
"263","PT-SMAD","SUELA MARIA D","37","PVC","100","100","100"
"264","PT-SMAD","SUELA MARIA D","38","PVC","100","100","100"
"265","PT-SMAD","SUELA MARIA D","39","PVC","100","100","100"
"266","PT-SMAD","SUELA MARIA D","40","PVC","100","100","100"
"267","PT-SMAR","SUELA MARIANA","34","PVC","100","100","100"
"268","PT-SMAR","SUELA MARIANA","35","PVC","100","100","100"
"269","PT-SMAR","SUELA MARIANA","36","PVC","100","100","100"
"270","PT-SMAR","SUELA MARIANA","37","PVC","100","100","100"
"271","PT-SMAR","SUELA MARIANA","38","PVC","100","100","100"
"272","PT-SMAR","SUELA MARIANA","39","PVC","100","100","100"
"273","PT-SMAR","SUELA MARIANA","40","PVC","100","100","100"
"274","PT-SUEMP5","SUELIN MEDIA PLA 5","34","PVC","100","100","100"
"275","PT-SUEMP5","SUELIN MEDIA PLA 5","35","PVC","100","100","100"
"276","PT-SUEMP5","SUELIN MEDIA PLA 5","36","PVC","100","100","100"
"277","PT-SUEMP5","SUELIN MEDIA PLA 5","37","PVC","100","100","100"
"278","PT-SUEMP5","SUELIN MEDIA PLA 5","38","PVC","100","100","100"
"279","PT-SUEMP5","SUELIN MEDIA PLA 5","39","PVC","100","100","100"
"280","PT-SUEMP5","SUELIN MEDIA PLA 5","40","PVC","100","100","100"
"281","PT-MP5","MEDIA PLA 5","34","PVC","100","100","100"
"282","PT-MP5","MEDIA PLA 5","35","PVC","100","100","100"
"283","PT-MP5","MEDIA PLA 5","36","PVC","100","100","100"
"284","PT-MP5","MEDIA PLA 5","37","PVC","100","100","100"
"285","PT-MP5","MEDIA PLA 5","38","PVC","100","100","100"
"286","PT-MP5","MEDIA PLA 5","39","PVC","100","100","100"
